BGC_features	SMILES
['PF00668.23', 'PF00501.31', 'PF00975.23', 'PF00550.28', 'PF13193.9', 'PF08242.15', 'PF13649.9', 'PF08241.15', 'PF13847.9', 'PF13489.9', 'PF05401.14', 'PF05175.17', 'PF01209.21', 'PF00501.31', 'PF00550.28', 'PF00067.25', 'PF00109.29', 'PF08659.13', 'PF14765.9', 'PF00698.24', 'PF02801.25', 'PF08242.15', 'PF13602.9', 'PF00107.29', 'PF16197.8', 'PF00106.28', 'PF13489.9', 'PF13649.9', 'PF08241.15', 'PF00550.28', 'PF13561.9', 'PF13847.9', 'PF06080.15', 'PF08240.15', 'PF00108.26', 'PF18558.4', 'PF10294.12', 'PF05219.15', 'PF01209.21', 'PF00501.31', 'PF00550.28', 'PF00501.31', 'PF00668.23', 'PF00109.29', 'PF00698.24', 'PF00202.24', 'PF02801.25', 'PF00296.23', 'PF00550.28', 'PF16197.8', 'PF13193.9', 'PF00108.26', 'PF00155.24', 'PF00668.23', 'PF00501.31', 'PF13193.9', 'PF00550.28', 'PF18563.4', 'PF00668.23', 'PF00501.31', 'PF13193.9', 'PF00550.28', 'PF00501.31', 'PF00668.23', 'PF00550.28', 'PF13193.9']	CC=C1NC(=O)C(CC(N)=O)NC(=O)C(=CC)NC(=O)C(C(C)C)NC(=O)C(O)C(C(C)CCCCCCCCCl)NC(=O)C2CCCN2C(=O)C(CC(N)=O)N(C)C(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(CC(N)=O)NC1=O
['PF13523.9', 'PF13302.10', 'PF00583.28', 'PF13434.9', 'PF13454.9', 'PF07992.17', 'PF16861.8', 'PF02543.18', 'PF13649.9', 'PF08241.15', 'PF08242.15', 'PF13847.9', 'PF13489.9', 'PF04055.24', 'PF13186.9', 'PF04055.24', 'PF13394.9', 'PF13353.9', 'PF00668.23', 'PF00501.31', 'PF00550.28', 'PF13193.9']	CC(=O)N(O)CCCC(N)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(C(=O)O)C(O)C1SC(N2C=CC(=NC(N)=O)N(C)C2=O)C(O)C1O
['PF00441.27', 'PF08028.14', 'PF02770.22', 'PF00501.31', 'PF00067.25', 'PF00067.25', 'PF00109.29', 'PF00698.24', 'PF14765.9', 'PF08659.13', 'PF02801.25', 'PF16197.8', 'PF00106.28', 'PF00550.28', 'PF13561.9', 'PF00108.26', 'PF01370.24', 'PF02719.18', 'PF00109.29', 'PF00698.24', 'PF08659.13', 'PF02801.25', 'PF16197.8', 'PF14765.9', 'PF00550.28', 'PF00106.28', 'PF13561.9', 'PF00108.26', 'PF00109.29', 'PF08659.13', 'PF02801.25', 'PF00698.24', 'PF00107.29', 'PF13602.9', 'PF16197.8', 'PF00550.28', 'PF08240.15', 'PF00106.28', 'PF00108.26', 'PF01370.24', 'PF00109.29', 'PF00698.24', 'PF02801.25', 'PF08659.13', 'PF14765.9', 'PF00550.28', 'PF16197.8', 'PF00106.28', 'PF13561.9', 'PF00108.26', 'PF00109.29', 'PF00698.24', 'PF14765.9', 'PF02801.25', 'PF16197.8', 'PF00550.28', 'PF00107.29', 'PF13602.9', 'PF08659.13', 'PF00108.26', 'PF00067.25', 'PF00698.24', 'PF00109.29', 'PF08659.13', 'PF14765.9', 'PF02801.25', 'PF00550.28', 'PF16197.8', 'PF00107.29', 'PF00106.28', 'PF13602.9', 'PF13561.9', 'PF00108.26', 'PF01494.22', 'PF01266.27', 'PF13450.9', 'PF07992.17', 'PF01946.20', 'PF13738.9', 'PF03486.17']	CC(=CCC(C)C)C(O)C(C)C=CC=CC(O)CC1=C(C)C(=O)C(C)(O)O1
['PF00753.30', 'PF01613.21', 'PF01039.25', 'PF00106.28', 'PF13561.9', 'PF08659.13', 'PF01370.24', 'PF13561.9', 'PF00106.28', 'PF08659.13', 'PF01370.24', 'PF00296.23', 'PF08028.14', 'PF02770.22', 'PF02771.19', 'PF00441.27', 'PF01757.25', 'PF00296.23', 'PF10604.12', 'PF03364.23', 'PF00550.28', 'PF00109.29', 'PF02801.25', 'PF00109.29', 'PF02801.25', 'PF00108.26']	CC1OC(CC(=O)O)CC2=CC3=C(C(O)=CC=C3O)C(O)=C21
['PF00248.24', 'PF01613.21', 'PF00501.31', 'PF13193.9', 'PF00441.27', 'PF02770.22', 'PF02771.19', 'PF08028.14', 'PF04820.17', 'PF01494.22', 'PF12831.10', 'PF00109.29', 'PF00698.24', 'PF08659.13', 'PF07993.15', 'PF02801.25', 'PF16197.8', 'PF00550.28', 'PF01370.24', 'PF00106.28', 'PF01073.22', 'PF00108.26', 'PF16363.8', 'PF13561.9', 'PF00109.29', 'PF02801.25', 'PF00698.24', 'PF16197.8', 'PF00550.28', 'PF00108.26', 'PF01648.23', 'PF00975.23', 'PF12697.10', 'PF12146.11', 'PF04820.17', 'PF01494.22', 'PF01266.27', 'PF13450.9', 'PF07992.17', 'PF12831.10', 'PF02558.19', 'PF04820.17', 'PF01494.22', 'PF13450.9', 'PF12831.10', 'PF00550.28', 'PF04820.17', 'PF01494.22', 'PF01266.27', 'PF07992.17', 'PF13450.9', 'PF12831.10', 'PF01134.25', 'PF01946.20', 'PF03486.17']	O=C(C1=CC=CC=C1O)C1=C(N2C(C(=O)C3=CC=CC=C3O)=CC(Cl)=C2Cl)C(Cl)=C(Cl)N1
['PF00765.20', 'PF13444.9', 'PF02423.18', 'PF01488.23', 'PF00668.23', 'PF00501.31', 'PF00550.28', 'PF13193.9', 'PF00975.23', 'PF02668.19', 'PF01583.23', 'PF00009.30', 'PF01926.26', 'PF03144.28', 'PF13671.9', 'PF13238.9', 'PF06414.15', 'PF00005.30', 'PF00291.28', 'PF00144.27']	CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(N)=N2)C(=O)N1S(=O)(=O)O
['PF00266.22', 'PF00155.24', 'PF01053.23', 'PF00067.25', 'PF00501.31', 'PF00550.28', 'PF00106.28', 'PF08659.13', 'PF13561.9', 'PF19744.2', 'PF00501.31', 'PF00668.23', 'PF00550.28', 'PF07993.15', 'PF01370.24']	CCC(C)C(CC(=O)C(C)NC(=O)CCCN)C(=O)NC(CO)C(=O)NC(C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CO)CC(C)C)C(C)C
['PF00296.23', 'PF13561.9', 'PF00106.28', 'PF08659.13', 'PF13561.9', 'PF00106.28', 'PF08659.13', 'PF01370.24', 'PF01593.27', 'PF13450.9', 'PF00890.27', 'PF01266.27', 'PF12831.10', 'PF03486.17', 'PF01946.20', 'PF07992.17', 'PF01494.22', 'PF03446.18', 'PF14833.9', 'PF03807.20', 'PF02826.22', 'PF07991.15', 'PF04673.15', 'PF00109.29', 'PF02801.25', 'PF00108.26', 'PF00109.29', 'PF02801.25', 'PF00550.28', 'PF10604.12', 'PF03364.23', 'PF13561.9', 'PF00106.28', 'PF08659.13', 'PF01370.24', 'PF02719.18', 'PF16363.8', 'PF08643.13', 'PF01494.22', 'PF01266.27', 'PF13450.9', 'PF07992.17', 'PF04820.17', 'PF01494.22', 'PF01266.27', 'PF07992.17', 'PF13450.9', 'PF12831.10', 'PF00070.30', 'PF00890.27', 'PF01134.25', 'PF03486.17', 'PF01946.20', 'PF00296.23', 'PF00296.23', 'PF00891.21', 'PF16864.8', 'PF13649.9', 'PF08241.15', 'PF13489.9', 'PF12840.10', 'PF08242.15', 'PF00891.21', 'PF16864.8', 'PF13489.9', 'PF13649.9', 'PF08241.15', 'PF12840.10', 'PF00733.24', 'PF13537.9', 'PF13522.9', 'PF00881.27', 'PF04820.17', 'PF01266.27', 'PF07992.17', 'PF12831.10', 'PF13450.9', 'PF00890.27', 'PF01134.25', 'PF00070.30', 'PF13439.9', 'PF03486.17']	COC1=C2C(=O)C3=C(C=CC=C3O)C(=O)C2=C(O)C2=C1C(O)CC1=CC3=C(C(=O)OC(C)C3)C(O)=C12
['PF08540.13', 'PF01154.20', 'PF00195.22', 'PF08545.13', 'PF00195.22', 'PF08545.13', 'PF08392.15', 'PF02797.18', 'PF00108.26', 'PF00459.28', 'PF13649.9', 'PF13489.9', 'PF08241.15', 'PF13847.9', 'PF08242.15', 'PF03848.17', 'PF01209.21', 'PF05175.17', 'PF02353.23', 'PF12804.10', 'PF00202.24', 'PF00501.31', 'PF20028.2', 'PF00107.29', 'PF13602.9', 'PF08240.15', 'PF08241.15', 'PF13649.9', 'PF13847.9', 'PF08242.15', 'PF13489.9']	CCCCCC=CCC=CCC=CCCC(CC(=O)OC1CN(C)C(C(OC2OC(CN)C(O)C2OS(=O)(=O)O)C2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(=O)N(C)C1C(=O)O)OC(=O)CC(C)CC(=O)O
['PF00082.25', 'PF18065.4', 'PF18047.4', 'PF18065.4', 'PF18047.4', 'PF00082.25']	CCC(C)C1NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CO)NC(=O)CNC(=O)C(CC2=CNC3=CC=CC=C23)NC1=O
['PF00501.31', 'PF00109.29', 'PF00668.23', 'PF14765.9', 'PF08659.13', 'PF00698.24', 'PF07993.15', 'PF02801.25', 'PF08242.15', 'PF00550.28', 'PF13489.9', 'PF01370.24', 'PF00106.28', 'PF16197.8', 'PF13649.9', 'PF01073.22', 'PF08241.15', 'PF13847.9', 'PF13561.9', 'PF01209.21', 'PF16363.8', 'PF10294.12', 'PF00108.26', 'PF13193.9']	CC=C(C)C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O
['PF00668.23', 'PF00501.31', 'PF00109.29', 'PF00698.24', 'PF14765.9', 'PF08659.13', 'PF02801.25', 'PF00550.28', 'PF00975.23', 'PF16197.8', 'PF13193.9', 'PF00106.28', 'PF00108.26', 'PF16073.8', 'PF13450.9', 'PF01593.27', 'PF00890.27', 'PF01266.27', 'PF01946.20', 'PF07992.17', 'PF01593.27', 'PF13450.9', 'PF00890.27', 'PF16884.8', 'PF00107.29', 'PF00067.25']	CCC1CC2CC3C4CC=CC(=O)NCCCC5NC(=O)C(=C(O)C=CC4CC(=O)C3C2C1C)C5=O
['PF02624.19', 'PF01041.20', 'PF01053.23', 'PF01408.25', 'PF16363.8', 'PF01370.24', 'PF02719.18', 'PF04321.20', 'PF01073.22', 'PF07993.15', 'PF13460.9', 'PF06722.15', 'PF00201.21', 'PF00067.25', 'PF13561.9', 'PF00106.28', 'PF08659.13', 'PF01370.24', 'PF13460.9', 'PF13649.9', 'PF08241.15', 'PF13489.9', 'PF08242.15', 'PF13847.9', 'PF01234.20', 'PF05401.14', 'PF00483.26', 'PF12804.10', 'PF01128.22', 'PF01041.20', 'PF01053.23']	CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)C2=C(C=C3C(=O)C4=C(C(=O)C3=C2O)C(O)=CC=C4)C1C(=O)OC
['PF00106.28', 'PF13561.9', 'PF08659.13', 'PF01370.24', 'PF13460.9', 'PF01494.22', 'PF03486.17', 'PF00890.27', 'PF13450.9', 'PF00070.30', 'PF13738.9', 'PF07992.17', 'PF04673.15', 'PF00109.29', 'PF02801.25', 'PF00108.26', 'PF00109.29', 'PF02801.25', 'PF00550.28', 'PF00106.28', 'PF13561.9', 'PF08659.13', 'PF01370.24', 'PF10604.12', 'PF03364.23', 'PF01494.22', 'PF13561.9', 'PF00106.28', 'PF01266.27', 'PF00070.30', 'PF07992.17', 'PF03486.17', 'PF08659.13', 'PF00890.27', 'PF00106.28', 'PF13561.9', 'PF08659.13', 'PF01370.24', 'PF13460.9', 'PF01039.25', 'PF00296.23', 'PF00106.28', 'PF13561.9', 'PF08659.13', 'PF00067.25', 'PF13649.9', 'PF08241.15', 'PF13847.9', 'PF01209.21', 'PF08242.15', 'PF13489.9', 'PF02353.23', 'PF01135.22', 'PF07021.15', 'PF00891.21', 'PF13578.9', 'PF05401.14', 'PF01728.22', 'PF05148.18', 'PF05175.17', 'PF00561.23', 'PF12697.10', 'PF12146.11', 'PF03096.17', 'PF00756.23', 'PF00326.24', 'PF08386.13', 'PF01266.27', 'PF07992.17', 'PF01494.22', 'PF13450.9', 'PF12831.10', 'PF00070.30', 'PF01134.25', 'PF01757.25', 'PF00067.25', 'PF00891.21', 'PF16864.8', 'PF13649.9', 'PF08242.15', 'PF02786.20', 'PF00289.25', 'PF02785.22', 'PF00364.25', 'PF02222.25', 'PF13533.9', 'PF07478.16']	COC1=CC=CC2=C1C(=O)C1=C(C3=C(C=C1)C(O)C(C)C(O)C3O)C2O
['PF00501.31', 'PF00668.23', 'PF00550.28', 'PF01565.26', 'PF08031.15', 'PF00501.31', 'PF00668.23', 'PF00550.28']	CC1C(=O)N2C3=CC=CC=C3C3(O)CC4C(=O)NC(C)(C5=NC6=CC=CC=C6C(=O)N54)N1C23
['PF00698.24', 'PF00109.29', 'PF02801.25', 'PF00550.28', 'PF08659.13', 'PF00668.23', 'PF16197.8', 'PF00106.28', 'PF00975.23', 'PF13561.9', 'PF00108.26', 'PF01575.22', 'PF12697.10', 'PF03031.21', 'PF12146.11', 'PF00109.29', 'PF02801.25', 'PF14765.9', 'PF08659.13', 'PF00501.31', 'PF00550.28', 'PF16197.8', 'PF00668.23', 'PF00106.28', 'PF08242.15', 'PF13561.9', 'PF13602.9', 'PF00107.29', 'PF13489.9', 'PF00108.26', 'PF13649.9', 'PF08241.15', 'PF13193.9', 'PF08240.15', 'PF01370.24', 'PF13460.9', 'PF03435.21', 'PF00109.29', 'PF02801.25', 'PF08659.13', 'PF00550.28', 'PF00743.22', 'PF00378.23', 'PF16197.8', 'PF14765.9', 'PF00106.28', 'PF13561.9', 'PF00108.26', 'PF07992.17', 'PF13738.9', 'PF13434.9', 'PF16113.8', 'PF13450.9', 'PF13454.9', 'PF00109.29', 'PF14765.9', 'PF02801.25', 'PF00550.28', 'PF08659.13', 'PF16197.8', 'PF00561.23', 'PF00108.26', 'PF00106.28', 'PF12146.11', 'PF12697.10', 'PF13561.9', 'PF02719.18', 'PF00698.24', 'PF16073.8', 'PF08540.13', 'PF01154.20', 'PF00378.23', 'PF16113.8', 'PF00550.28', 'PF00109.29', 'PF02801.25', 'PF00698.24', 'PF02668.19', 'PF00067.25']	CC(=O)OC(C)C=CC(=O)NC1CC(C)C(CC=C(C)C=CC2OC(C)(OCCNC(=O)CCCCCNC(=O)CCCCCNC(=O)CCCCC3SCC4NC(=O)NC43)CC3(CO3)C2O)OC1C
['PF00109.29', 'PF02801.25', 'PF18558.4', 'PF00698.24', 'PF08242.15', 'PF13649.9', 'PF13489.9', 'PF13847.9', 'PF08241.15', 'PF16073.8', 'PF00550.28', 'PF00108.26', 'PF10294.12', 'PF16197.8', 'PF14765.9', 'PF00348.20', 'PF01565.26', 'PF08031.15']	C=C1CCC2C3(C)CC(C=C(C)C)OC3CCC2(C)C1CC1=C(O)C(C)=C(C)OC1=O
['PF00501.31', 'PF00668.23', 'PF00975.23', 'PF00550.28', 'PF13193.9', 'PF12697.10', 'PF00561.23', 'PF00668.23', 'PF00106.28', 'PF13561.9', 'PF08659.13', 'PF08643.13', 'PF13460.9', 'PF00067.25', 'PF08541.13', 'PF08545.13', 'PF00550.28']	CC=CC(=O)NC1=CC=C2C(O)CN2C(=O)O1
['PF00067.25', 'PF14226.9', 'PF03171.23', 'PF00109.29', 'PF00501.31', 'PF00668.23', 'PF08659.13', 'PF14765.9', 'PF00698.24', 'PF02801.25', 'PF07993.15', 'PF00550.28', 'PF16197.8', 'PF01370.24', 'PF08242.15', 'PF13489.9', 'PF08241.15', 'PF13847.9', 'PF00106.28', 'PF13649.9', 'PF16363.8', 'PF00108.26', 'PF01073.22', 'PF01565.26', 'PF08031.15', 'PF00067.25', 'PF01565.26', 'PF08031.15', 'PF01408.25', 'PF02894.20', 'PF01118.27', 'PF00106.28', 'PF13561.9', 'PF08659.13', 'PF02719.18', 'PF01370.24', 'PF00891.21', 'PF01565.26', 'PF08031.15']	C=C1C(O)C2(C(=O)N1OC)C(=CCC)C=CC(=O)C2O
['PF00501.31', 'PF00107.29', 'PF16884.8', 'PF13602.9', 'PF00890.27', 'PF08028.14', 'PF00441.27', 'PF03284.16', 'PF12680.10', 'PF00857.23', 'PF00425.21', 'PF00117.31', 'PF01613.21', 'PF00294.27']	COC(=O)C1=C2N=C3C(=C(C=O)C(O)=CC3=O)NC2=C(O)C=C1
['PF02668.19', 'PF01494.22', 'PF08491.13', 'PF01266.27', 'PF00890.27', 'PF12831.10', 'PF07992.17', 'PF13450.9', 'PF01134.25', 'PF01262.24', 'PF01946.20', 'PF03486.17', 'PF13243.9', 'PF13249.9', 'PF00432.24', 'PF01040.21', 'PF00348.20', 'PF00067.25', 'PF00501.31', 'PF13193.9', 'PF00550.28', 'PF00067.25', 'PF00561.23', 'PF12697.10', 'PF12146.11', 'PF04820.17', 'PF00067.25', 'PF08241.15', 'PF13649.9', 'PF13847.9', 'PF02353.23', 'PF13489.9', 'PF01209.21', 'PF08242.15', 'PF06325.16', 'PF05175.17', 'PF01135.22', 'PF08003.14', 'PF01170.21', 'PF07021.15', 'PF05401.14', 'PF09445.13', 'PF08241.15', 'PF13649.9', 'PF13489.9', 'PF08242.15', 'PF13847.9', 'PF01370.24', 'PF13460.9', 'PF04321.20', 'PF08241.15', 'PF13649.9', 'PF13847.9', 'PF13489.9', 'PF02353.23', 'PF08242.15', 'PF01209.21', 'PF05175.17', 'PF01135.22', 'PF08003.14', 'PF02784.19', 'PF00278.25', 'PF01168.23']	CNC1=C(C(=O)OCC2(C)C(O)CCC3(C)C2CCC2(C)C(C(C=O)=CO)C(C)C(OC)CC23)C=C(Cl)C=C1
['PF00501.31', 'PF00668.23', 'PF00550.28', 'PF11991.11', 'PF00067.25', 'PF05721.16']	COC1C2(O)C(=O)N3C=CC(C)(C)C4=C(C=C3C(=O)N2C23C(CO)C(C)(C)N2C2=C(C=CC=C2)C13O)C1=C(C=CC=C1)N4
['PF00067.25', 'PF02779.27', 'PF02780.23', 'PF08241.15', 'PF13649.9', 'PF13847.9', 'PF02353.23', 'PF13489.9', 'PF08242.15', 'PF01209.21', 'PF05175.17', 'PF07021.15', 'PF08003.14', 'PF02390.20', 'PF01135.22', 'PF01170.21', 'PF13679.9', 'PF00067.25', 'PF00975.23', 'PF12697.10', 'PF00561.23', 'PF12146.11', 'PF01494.22', 'PF01266.27', 'PF07992.17', 'PF00070.30', 'PF01946.20', 'PF13450.9', 'PF00296.23', 'PF01408.25', 'PF00202.24', 'PF00908.20', 'PF06722.15', 'PF13579.9', 'PF00201.21', 'PF01041.20', 'PF00266.22', 'PF00155.24', 'PF01053.23', 'PF01212.24', 'PF00067.25', 'PF00067.25', 'PF07859.16', 'PF20434.1', 'PF00135.31', 'PF02585.20', 'PF13419.9', 'PF00702.29', 'PF12710.10', 'PF13242.9', 'PF01408.25', 'PF02894.20', 'PF02629.22', 'PF01118.27', 'PF01041.20', 'PF00155.24', 'PF01212.24', 'PF01053.23', 'PF01761.23', 'PF13685.9', 'PF00465.22', 'PF08659.13', 'PF14765.9', 'PF00109.29', 'PF00698.24', 'PF02801.25', 'PF00550.28', 'PF01370.24', 'PF16197.8', 'PF02719.18', 'PF16363.8', 'PF00106.28', 'PF13561.9', 'PF04321.20', 'PF03435.21', 'PF00108.26', 'PF00109.29', 'PF00698.24', 'PF02801.25', 'PF14765.9', 'PF16197.8', 'PF00108.26', 'PF08990.14', 'PF00698.24', 'PF08659.13', 'PF14765.9', 'PF00550.28', 'PF01370.24', 'PF00106.28', 'PF16363.8', 'PF03435.21', 'PF00109.29', 'PF02801.25', 'PF16197.8', 'PF00108.26', 'PF08990.14', 'PF00109.29', 'PF00698.24', 'PF14765.9', 'PF02801.25', 'PF08659.13', 'PF16197.8', 'PF00550.28', 'PF00108.26', 'PF04321.20', 'PF00106.28', 'PF13561.9', 'PF08990.14', 'PF00109.29', 'PF00698.24', 'PF08659.13', 'PF14765.9', 'PF02801.25', 'PF00550.28', 'PF16197.8', 'PF00106.28', 'PF00108.26', 'PF13561.9', 'PF01370.24', 'PF16363.8', 'PF03435.21', 'PF02719.18', 'PF08990.14', 'PF04321.20', 'PF00109.29', 'PF00698.24', 'PF02801.25', 'PF08659.13', 'PF18369.4', 'PF00550.28', 'PF16197.8', 'PF00108.26', 'PF00106.28', 'PF01370.24', 'PF13561.9', 'PF00109.29', 'PF00698.24', 'PF00501.31', 'PF02801.25', 'PF08659.13', 'PF16197.8', 'PF00550.28', 'PF13193.9', 'PF00108.26', 'PF00106.28', 'PF14765.9', 'PF13561.9', 'PF01370.24', 'PF00067.25', 'PF01408.25', 'PF02894.20', 'PF03807.20', 'PF00561.23', 'PF12697.10', 'PF12146.11']	COC1C=COC2(C)OC3=C(C2=O)C2=C(O)C=C4NC(=O)C(C)(CC(=O)C5CC5C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)OC4=C2C(O)=C3C
['PF00459.28', 'PF03621.16', 'PF00975.23', 'PF12697.10', 'PF12146.11', 'PF01648.23', 'PF02668.19', 'PF00668.23', 'PF00501.31', 'PF02668.19', 'PF00550.28', 'PF00501.31', 'PF00668.23', 'PF00550.28', 'PF00501.31', 'PF00668.23', 'PF13193.9', 'PF00550.28', 'PF00501.31', 'PF00668.23', 'PF13193.9', 'PF00550.28', 'PF00501.31', 'PF00668.23', 'PF13193.9', 'PF00550.28', 'PF00975.23', 'PF12697.10', 'PF07859.16', 'PF20434.1', 'PF00326.24', 'PF10340.12', 'PF00135.31', 'PF01738.21', 'PF13434.9', 'PF07992.17', 'PF13738.9', 'PF13454.9', 'PF13523.9', 'PF13302.10']	CCCCCCCCCC(O)CC(=O)NC(C(=O)NC(CO)C(=O)NCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O)C(O)C(=O)O)C(O)C(=O)O
['PF13561.9', 'PF00106.28', 'PF08659.13', 'PF01370.24', 'PF00501.31', 'PF07993.15', 'PF00550.28', 'PF01370.24', 'PF13193.9', 'PF01494.22', 'PF07976.15', 'PF01596.20', 'PF13578.9', 'PF13847.9', 'PF13649.9', 'PF03602.18', 'PF08241.15', 'PF09243.13', 'PF13489.9', 'PF00067.25', 'PF02668.19']	COC1=CC(CC2=CN(C(C)=O)C(CC3=CC=CC=C3)CN2C(C)=O)=CC2=C1OCO2
['PF00109.29', 'PF00698.24', 'PF08659.13', 'PF02801.25', 'PF14765.9', 'PF00501.31', 'PF00550.28', 'PF16197.8', 'PF00106.28', 'PF13602.9', 'PF00108.26', 'PF13193.9', 'PF00107.29', 'PF18369.4', 'PF01370.24', 'PF13561.9', 'PF02719.18', 'PF08240.15', 'PF00109.29', 'PF00698.24', 'PF08659.13', 'PF02801.25', 'PF14765.9', 'PF16197.8', 'PF00106.28', 'PF00550.28', 'PF13561.9', 'PF00108.26', 'PF18369.4', 'PF01370.24', 'PF16363.8', 'PF08990.14', 'PF02719.18', 'PF00109.29', 'PF00698.24', 'PF14765.9', 'PF08659.13', 'PF02801.25', 'PF16197.8', 'PF00550.28', 'PF00106.28', 'PF13602.9', 'PF00108.26', 'PF13561.9', 'PF01370.24', 'PF08240.15', 'PF00107.29', 'PF08990.14']	COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
['PF13561.9', 'PF00106.28', 'PF08659.13', 'PF01370.24', 'PF06722.15', 'PF04101.19', 'PF00201.21', 'PF00109.29', 'PF00698.24', 'PF02801.25', 'PF00975.23', 'PF16197.8', 'PF00550.28', 'PF08990.14', 'PF00108.26', 'PF12697.10', 'PF07859.16', 'PF00109.29', 'PF00698.24', 'PF08659.13', 'PF02801.25', 'PF00106.28', 'PF16197.8', 'PF00550.28', 'PF02719.18', 'PF00108.26', 'PF08990.14', 'PF13561.9', 'PF01370.24', 'PF16363.8', 'PF00698.24', 'PF00109.29', 'PF08659.13', 'PF02801.25', 'PF14765.9', 'PF00550.28', 'PF16197.8', 'PF13602.9', 'PF00107.29', 'PF00108.26', 'PF00106.28', 'PF08990.14', 'PF08240.15', 'PF01370.24', 'PF00109.29', 'PF00698.24', 'PF08659.13', 'PF14765.9', 'PF02801.25', 'PF16197.8', 'PF00550.28', 'PF00106.28', 'PF08990.14', 'PF00108.26', 'PF01370.24', 'PF00109.29', 'PF00698.24', 'PF02801.25', 'PF08659.13', 'PF16197.8', 'PF14765.9', 'PF00550.28', 'PF00108.26', 'PF00106.28', 'PF01370.24', 'PF16363.8', 'PF02719.18', 'PF03033.23', 'PF00201.21', 'PF04101.19', 'PF01370.24', 'PF16363.8', 'PF02719.18', 'PF07993.15', 'PF13460.9', 'PF04321.20', 'PF01073.22', 'PF08659.13', 'PF00106.28', 'PF13561.9', 'PF05368.16', 'PF00067.25', 'PF00908.20', 'PF00483.26', 'PF12804.10', 'PF16363.8', 'PF01370.24', 'PF02719.18', 'PF01073.22', 'PF04321.20', 'PF07993.15', 'PF13460.9', 'PF05368.16', 'PF00106.28', 'PF00975.23', 'PF12697.10', 'PF12146.11', 'PF00067.25', 'PF00067.25', 'PF01041.20', 'PF00155.24', 'PF00248.24', 'PF20052.2', 'PF02543.18', 'PF16861.8', 'PF00676.23', 'PF13292.9', 'PF02780.23', 'PF02779.27', 'PF17147.7', 'PF00106.28', 'PF13561.9', 'PF13460.9', 'PF08659.13', 'PF01370.24']	COC1C(OCC2C(C)OC(=O)C=CC(C)C(OC3OC(C)CC(O)(C(C)O)C3O)C(C)CC(C)(O)C(=O)CCC3OC32)OC(C)C(O)C1OC
['PF01494.22', 'PF01266.27', 'PF07992.17', 'PF03486.17', 'PF13450.9', 'PF00070.30', 'PF00890.27', 'PF01946.20', 'PF12831.10', 'PF02737.21', 'PF01262.24', 'PF08241.15', 'PF13649.9', 'PF13489.9', 'PF08242.15', 'PF13847.9', 'PF01209.21', 'PF02353.23', 'PF05724.14', 'PF05175.17', 'PF08003.14', 'PF07021.15', 'PF00067.25', 'PF01494.22', 'PF07992.17', 'PF01266.27', 'PF13738.9', 'PF00890.27', 'PF12146.11', 'PF12697.10', 'PF00561.23', 'PF01613.21', 'PF04820.17', 'PF01266.27', 'PF13454.9', 'PF00891.21', 'PF16864.8', 'PF13649.9', 'PF08242.15', 'PF08241.15', 'PF01494.22', 'PF01266.27', 'PF13450.9', 'PF04820.17', 'PF01266.27', 'PF12902.10', 'PF00067.25']	COC1=C2C3=C(C4=CC(Cl)=CC=C4N3)C3(O)C(=O)N(C)C(=O)C3(O)N2C2=CC(Cl)=C(O)C=C12
['PF00483.26', 'PF12804.10', 'PF13807.9', 'PF02706.18', 'PF13614.9', 'PF01656.26', 'PF09140.14', 'PF02397.19', 'PF13727.9', 'PF04932.18', 'PF00535.29', 'PF10111.12', 'PF13641.9', 'PF00534.23', 'PF13692.9', 'PF13439.9', 'PF13579.9', 'PF08323.14', 'PF00534.23', 'PF13692.9', 'PF13439.9', 'PF01943.20', 'PF13440.9', 'PF14667.9', 'PF00393.22', 'PF03446.18', 'PF02558.19', 'PF01488.23']	O=C(O)C1OC(OC2C(OC3C(CO)OC(OCC4OC(O)C(O)C(O)C4O)C(O)C3O)OC(CO)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O
